theta,phi,areaA,areaB,areaI
0.15875813,5.1816635,0.12434006,0.12434006,0.12434006
0.15976165,2.7816873,0.12401199,0.12401199,0.12401199
0.16075931,0.38174152,0.12403488,0.12403488,0.12403488
0.1617509,4.2649508,0.12433624,0.12433624,0.12433624
0.1627361,1.865005,0.12438202,0.12438202,0.12438202
0.16371581,5.7482142,0.124046326,0.124046326,0.124046326
0.16468973,3.3482685,0.123859406,0.123859406,0.123859406
0.165658,0.94829226,0.12426758,0.12426758,0.12426758
0.16662031,4.8315015,0.12429047,0.12429047,0.12429047
0.16757752,2.4315557,0.12413788,0.12413788,0.12413788
0.16852933,0.031579494,0.123729706,0.123729706,0.123729706
0.1694755,3.9148192,0.12413788,0.12413788,0.12413788
0.17041682,1.514843,0.12421799,0.12421799,0.12421799
0.17135301,5.3980827,0.12414932,0.12414932,0.12414932
0.17228381,2.9981065,0.12370682,0.12370682,0.12370682
0.17321002,0.5981302,0.123996735,0.123996735,0.123996735
0.17413135,4.48137,0.12421799,0.12421799,0.12421799
0.17504753,2.0813937,0.12414169,0.12414169,0.12414169
0.17595933,5.9646335,0.12371826,0.12371826,0.12371826
0.17686647,3.5646572,0.12384033,0.12384033,0.12384033
0.1777687,1.1647115,0.12413025,0.12413025,0.12413025
0.17866677,5.0479207,0.12413025,0.12413025,0.12413025
0.17956038,2.6479445,0.12378311,0.12378311,0.12378311
0.18044928,0.24799871,0.12363052,0.12363052,0.12363052
0.18133421,4.131208,0.12400055,0.12400055,0.12400055
0.18221489,1.7312622,0.12405777,0.12405777,0.12405777
0.18309104,5.6144714,0.1238327,0.1238327,0.1238327
0.1839634,3.2145257,0.12346649,0.12346649,0.12346649
0.18483168,0.81454945,0.12398529,0.12398529,0.12398529
0.18569596,4.6977587,0.12395096,0.12395096,0.12395096
0.18655595,2.297813,0.123867035,0.123867035,0.123867035
0.18741237,6.181022,0.12342453,0.12342453,0.12342453
0.18826492,3.7810764,0.12373352,0.12373352,0.12373352
0.18911336,1.3811002,0.12391281,0.12391281,0.12391281
0.1899584,5.26434,0.123874664,0.123874664,0.123874664
0.19079971,2.8643637,0.12340927,0.12340927,0.12340927
0.19163707,0.46438742,0.12356186,0.12356186,0.12356186
0.19247115,4.347627,0.123916626,0.123916626,0.123916626
0.19330166,1.9476509,0.123851776,0.123851776,0.123851776
0.19412835,5.8308907,0.12345123,0.12345123,0.12345123
0.1949519,3.4309144,0.12335968,0.12335968,0.12335968
0.19577202,1.0309687,0.123786926,0.123786926,0.123786926
0.19658847,4.914178,0.123802185,0.123802185,0.123802185
0.19740188,2.5142016,0.123542786,0.123542786,0.123542786
0.198212,0.114255905,0.12320709,0.12320709,0.12320709
0.19901857,3.9974651,0.12363434,0.12363434,0.12363434
0.19982222,1.5975194,0.123737335,0.123737335,0.123737335
0.20062268,5.4807286,0.12358856,0.12358856,0.12358856
0.20141973,3.080783,0.12309265,0.12309265,0.12309265
0.20221396,0.68080664,0.123485565,0.123485565,0.123485565
0.20300512,4.564016,0.1236763,0.1236763,0.1236763
0.20379297,2.1640701,0.123615265,0.123615265,0.123615265
0.20457812,6.0472794,0.1231308,0.1231308,0.1231308
0.20536031,3.647303,0.12327957,0.12327957,0.12327957
0.20613956,1.2473574,0.12364578,0.12364578,0.12364578
0.20691565,5.130597,0.123607635,0.123607635,0.123607635
0.20768915,2.7306514,0.12314224,0.12314224,0.12314224
0.20845982,0.3306446,0.123062134,0.123062134,0.123062134
0.20922743,4.2138844,0.123542786,0.123542786,0.123542786
0.20999254,1.8139386,0.12352753,0.12352753,0.12352753
0.21075492,5.6971173,0.123233795,0.123233795,0.123233795
0.21151431,3.2971716,0.122909546,0.122909546,0.122909546
0.2122713,0.89722586,0.12339783,0.12339783,0.12339783
0.21302564,4.7804656,0.123435974,0.123435974,0.123435974
0.21377708,2.3804588,0.12326813,0.12326813,0.12326813
0.21452622,6.2636986,0.122715,0.122715,0.122715
0.21527278,3.8637528,0.123241425,0.123241425,0.123241425
0.21601653,1.4637461,0.12340164,0.12340164,0.12340164
0.21675803,5.346986,0.12332916,0.12332916,0.12332916
0.21749705,2.94704,0.122795105,0.122795105,0.122795105
0.21823333,0.54709435,0.12303543,0.12303543,0.12303543
0.21896745,4.430273,0.12336731,0.12336731,0.12336731
0.21969916,2.0303273,0.123306274,0.123306274,0.123306274
0.22042821,5.913567,0.12279129,0.12279129,0.12279129
0.22115517,3.5135603,0.12287521,0.12287521,0.12287521
0.22187977,1.1136146,0.12326431,0.12326431,0.12326431
0.22260205,4.9968543,0.123291016,0.123291016,0.123291016
0.22332178,2.5969086,0.122917175,0.122917175,0.122917175
0.2240395,0.1969018,0.12263107,0.12263107,0.12263107
0.22475496,4.0801415,0.12317276,0.12317276,0.12317276
0.22546792,1.6801958,0.12322235,0.12322235,0.12322235
0.22617894,5.5633745,0.122982025,0.122982025,0.122982025
0.22688778,3.1634288,0.12251282,0.12251282,0.12251282
0.22759418,0.76348305,0.122997284,0.122997284,0.122997284
0.2282987,4.646723,0.12312317,0.12312317,0.12312317
0.22900108,2.246716,0.12304306,0.12304306,0.12304306
0.22970109,6.129956,0.12246704,0.12246704,0.12246704
0.23039927,3.73001,0.12277603,0.12277603,0.12277603
0.23109537,1.3300033,0.12307739,0.12307739,0.12307739
0.23178917,5.213243,0.12305069,0.12305069,0.12305069
0.2324812,2.8132973,0.1224823,0.1224823,0.1224823
0.2331712,0.41335154,0.12262726,0.12262726,0.12262726
0.23385896,4.2965302,0.12301636,0.12301636,0.12301636
0.23454498,1.8965845,0.1230011,0.1230011,0.1230011
0.23522905,5.7798243,0.12258148,0.12258148,0.12258148
0.2359109,3.3798175,0.12226868,0.12226868,0.12226868
0.23659109,0.97987175,0.12290573,0.12290573,0.12290573
0.23726936,4.8631115,0.12294388,0.12294388,0.12294388
0.23794548,2.4631658,0.122673035,0.122673035,0.122673035
0.23861998,0.06315899,0.1221962,0.1221962,0.1221962
0.2392926,3.9463987,0.12275314,0.12275314,0.12275314
0.2399634,1.546453,0.12281418,0.12281418,0.12281418
0.24063209,5.4296317,0.122737885,0.122737885,0.122737885
0.24129921,3.029686,0.12214661,0.12214661,0.12214661
0.24196455,0.62974024,0.12255478,0.12255478,0.12255478
0.24262783,4.51298,0.12281799,0.12281799,0.12281799
0.24328959,2.1129732,0.12273407,0.12273407,0.12273407
0.24394959,5.996213,0.12215805,0.12215805,0.12215805
0.24460761,3.5962672,0.12230301,0.12230301,0.12230301
0.24526414,1.1962605,0.12276459,0.12276459,0.12276459
0.24591894,5.0795,0.12270737,0.12270737,0.12270737
0.24657181,2.6795545,0.1222496,0.1222496,0.1222496
0.24722323,0.27960873,0.12208176,0.12208176,0.12208176
0.24787296,4.1627874,0.12265396,0.12265396,0.12265396
0.24852079,1.7628417,0.12268448,0.12268448,0.12268448
0.24916722,5.6460814,0.1223526,0.1223526,0.1223526
0.249812,3.2460747,0.12191391,0.12191391,0.12191391
0.25045493,0.84612894,0.12250519,0.12250519,0.12250519
0.2510965,4.7293687,0.1225853,0.1225853,0.1225853
0.25173643,2.329423,0.12245941,0.12245941,0.12245941
0.25237456,6.2126017,0.12180328,0.12180328,0.12180328
0.25301135,3.812656,0.122291565,0.122291565,0.122291565
0.25364655,1.4127102,0.12253189,0.12253189,0.12253189
0.2542802,5.295889,0.1224823,0.1224823,0.1224823
0.2549121,2.8959432,0.1218338,0.1218338,0.1218338
0.2555427,0.49599743,0.12204361,0.12204361,0.12204361
0.2561718,4.379237,0.122558594,0.122558594,0.122558594
0.25679913,1.9792304,0.1224556,0.1224556,0.1224556
0.2574252,5.86247,0.121902466,0.121902466,0.121902466
0.2580498,3.4625244,0.12178421,0.12178421,0.12178421
0.25867268,1.0625176,0.1223793,0.1223793,0.1223793
0.25929433,4.9457574,0.12241745,0.12241745,0.12241745
0.25991452,2.5458117,0.122024536,0.122024536,0.122024536
0.26053306,0.14586592,0.12161636,0.12161636,0.12161636
0.26115036,4.0290446,0.12223816,0.12223816,0.12223816
0.26176628,1.6290989,0.12230301,0.12230301,0.12230301
0.26238054,5.5123386,0.12220001,0.12220001,0.12220001
0.26299363,3.1123319,0.121486664,0.121486664,0.121486664
0.26360533,0.71238613,0.12205124,0.12205124,0.12205124
0.2642154,4.595626,0.12226105,0.12226105,0.12226105
0.26482433,2.1956801,0.12215805,0.12215805,0.12215805
0.2654319,6.078859,0.12155533,0.12155533,0.12155533
0.26603788,3.678913,0.12178421,0.12178421,0.12178421
0.26664278,1.2789674,0.122219086,0.122219086,0.122219086
0.2672463,5.162146,0.12210083,0.12210083,0.12210083
0.26784828,2.7622004,0.1215477,0.1215477,0.1215477
0.2684492,0.36225462,0.12149429,0.12149429,0.12149429
0.26904875,4.2454944,0.122104645,0.122104645,0.122104645
0.26964682,1.8454876,0.12213516,0.12213516,0.12213516
0.2702438,5.7287273,0.1216774,0.1216774,0.1216774
0.2708395,3.3287816,0.121349335,0.121349335,0.121349335
0.27143395,0.92877483,0.12197113,0.12197113,0.12197113
0.27202687,4.8120146,0.122047424,0.122047424,0.122047424
0.27261877,2.4120688,0.12177658,0.12177658,0.12177658
0.27320942,0.012123108,0.1211586,0.1211586,0.1211586
0.2737986,3.8953018,0.121780396,0.121780396,0.121780396
0.2743868,1.4953561,0.12194824,0.12194824,0.12194824
0.27497375,5.378596,0.12184143,0.12184143,0.12184143
0.27555928,2.978589,0.12119293,0.12119293,0.12119293
0.2761438,0.5786433,0.121536255,0.121536255,0.121536255
0.2767271,4.461883,0.12194061,0.12194061,0.12194061
0.277309,2.0619373,0.12187576,0.12187576,0.12187576
0.27788994,5.945116,0.12122345,0.12122345,0.12122345
0.2784697,3.5451703,0.12121582,0.12121582,0.12121582
0.27904806,1.1452246,0.12182617,0.12182617,0.12182617
0.27962548,5.0284033,0.121845245,0.121845245,0.121845245
0.28020173,2.6284575,0.12133789,0.12133789,0.12133789
0.28077662,0.22851181,0.12106705,0.12106705,0.12106705
0.28135058,4.1117516,0.121707916,0.121707916,0.121707916
0.2819234,1.7117448,0.121780396,0.121780396,0.121780396
0.2824951,5.5949845,0.12144852,0.12144852,0.12144852
0.28306547,3.1950388,0.12087631,0.12087631,0.12087631
0.2836349,0.795032,0.12151718,0.12151718,0.12151718
0.28420326,4.678272,0.12166977,0.12166977,0.12166977
0.28477028,2.278326,0.1215477,0.1215477,0.1215477
0.28533643,6.161566,0.12089157,0.12089157,0.12089157
0.2859015,3.761559,0.121292114,0.121292114,0.121292114
0.28646523,1.3616133,0.12165451,0.12165451,0.12165451
0.28702813,5.244853,0.12156677,0.12156677,0.12156677
0.28758994,2.8448462,0.12092209,0.12092209,0.12092209
0.2881505,0.4449005,0.12096405,0.12096405,0.12096405
0.28871018,4.3281403,0.1215744,0.1215744,0.1215744
0.28926882,1.9281945,0.12176132,0.12176132,0.12176132
0.2898262,5.811373,0.12101364,0.12101364,0.12101364
0.29038277,3.4114275,0.12078476,0.12078476,0.12078476
0.2909383,1.0114207,0.12149811,0.12149811,0.12149811
0.29149258,4.8947215,0.121479034,0.121479034,0.121479034
0.29204604,2.4947147,0.12113953,0.12113953,0.12113953
0.2925985,0.094707966,0.12057495,0.12057495,0.12057495
0.29314974,3.9780087,0.12127304,0.12127304,0.12127304
0.29370016,1.578002,0.12137222,0.12137222,0.12137222
0.2942496,5.4613028,0.121234894,0.121234894,0.121234894
0.29479784,3.061296,0.12051773,0.12051773,0.12051773
0.29534528,0.6612892,0.121032715,0.121032715,0.121032715
0.29589176,4.54459,0.121356964,0.121356964,0.121356964
0.29643705,2.1445832,0.12123871,0.12123871,0.12123871
0.29698157,6.027762,0.1205101,0.1205101,0.1205101
0.2975251,3.6278772,0.12074661,0.12074661,0.12074661
0.29806772,1.2278705,0.121315,0.121315,0.121315
0.29860914,5.111049,0.1212616,0.1212616,0.1212616
0.29914984,2.7111645,0.120651245,0.120651245,0.120651245
0.29968956,0.3111577,0.120521545,0.120521545,0.120521545
0.30022815,4.1943364,0.1211853,0.1211853,0.1211853
0.30076602,1.7944517,0.12119675,0.12119675,0.12119675
0.30130294,5.6776304,0.12079239,0.12079239,0.12079239
0.30183876,3.2777457,0.120334625,0.120334625,0.120334625
0.30237383,0.87773895,0.12105942,0.12105942,0.12105942
0.302908,4.7609177,0.121105194,0.121105194,0.121105194
0.30344105,2.361033,0.12090683,0.12090683,0.12090683
0.3039734,6.2442117,0.120162964,0.120162964,0.120162964
0.30450484,3.844205,0.12077713,0.12077713,0.12077713
0.3050352,1.4443202,0.121147156,0.121147156,0.121147156
0.30556485,5.327499,0.12094498,0.12094498,0.12094498
0.30609363,2.9274921,0.120224,0.120224,0.120224
0.3066213,0.52760744,0.12054062,0.12054062,0.12054062
0.30714834,4.410786,0.12102127,0.12102127,0.12102127
0.30767447,2.0107794,0.12096405,0.12096405,0.12096405
0.30819973,5.89408,0.120285034,0.120285034,0.120285034
0.30872393,3.4940734,0.12015152,0.12015152,0.12015152
0.30924746,1.0941887,0.12091446,0.12091446,0.12091446
0.30977014,4.9773674,0.12093735,0.12093735,0.12093735
0.31029177,2.5773606,0.120479584,0.120479584,0.120479584
0.31081277,0.17747593,0.12004089,0.12004089,0.12004089
0.3113329,4.0606546,0.120731354,0.120731354,0.120731354
0.311852,1.6606479,0.12081528,0.12081528,0.12081528
0.31237048,5.5439487,0.12055969,0.12055969,0.12055969
0.3128881,3.1439419,0.11981583,0.11981583,0.11981583
0.3134047,0.7439351,0.12054825,0.12054825,0.12054825
0.3139207,4.627236,0.12076187,0.12076187,0.12076187
0.31443587,2.227229,0.12062836,0.12062836,0.12062836
0.31495002,6.110408,0.11986542,0.11986542,0.11986542
0.31546354,3.7105231,0.12025452,0.12025452,0.12025452
0.3159763,1.3105164,0.12072754,0.12072754,0.12072754
0.31648803,5.193817,0.120658875,0.120658875,0.120658875
0.31699917,2.7938104,0.119911194,0.119911194,0.119911194
0.3175095,0.3938036,0.119960785,0.119960785,0.119960785
0.31801885,4.2771044,0.12063217,0.12063217,0.12063217
0.3185276,1.8770976,0.12062836,0.12062836,0.12062836
0.3190356,5.7602763,0.12007904,0.12007904,0.12007904
0.3195426,3.3603916,0.11975479,0.11975479,0.11975479
0.32004902,0.96038485,0.12047577,0.12047577,0.12047577
0.32055464,4.8435636,0.12061691,0.12061691,0.12061691
0.32105935,2.4436789,0.120224,0.120224,0.120224
0.32156345,0.043672085,0.11953354,0.11953354,0.11953354
0.3220668,3.9268508,0.1202507,0.1202507,0.1202507
0.3225694,1.5269661,0.12046051,0.12046051,0.12046051
0.32307103,5.410145,0.12031174,0.12031174,0.12031174
0.32357213,3.01026,0.119529724,0.119529724,0.119529724
0.32407245,0.61025333,0.11997986,0.11997986,0.11997986
0.32457188,4.493432,0.12042236,0.12042236,0.12042236
0.32507074,2.0935473,0.12034607,0.12034607,0.12034607
0.32556885,5.976726,0.119579315,0.119579315,0.119579315
0.32606605,3.5767193,0.119709015,0.119709015,0.119709015
0.3265627,1.1768346,0.120349884,0.120349884,0.120349884
0.3270586,5.0600133,0.120326996,0.120326996,0.120326996
0.32755363,2.6600065,0.11972809,0.11972809,0.11972809
0.3280481,0.26012182,0.11942291,0.11942291,0.11942291
0.32854187,4.1433005,0.12021637,0.12021637,0.12021637
0.32903475,1.7432938,0.120277405,0.120277405,0.120277405
0.32952708,5.6265945,0.11987305,0.11987305,0.11987305
0.3300187,3.2265878,0.11916351,0.11916351,0.11916351
0.33050945,0.8267031,0.120010376,0.120010376,0.120010376
0.33099967,4.709882,0.11988449,0.11988449,0.11988449
0.3314892,2.309875,0.11998749,0.11998749,0.11998749
0.33197805,6.193176,0.11920166,0.11920166,0.11920166
0.332466,3.793169,0.11975479,0.11975479,0.11975479
0.33295345,1.3931623,0.120155334,0.120155334,0.120155334
0.3334402,5.276463,0.12006378,0.12006378,0.12006378
0.3339261,2.8764563,0.11924744,0.11924744,0.11924744
0.3344115,0.4764495,0.11948013,0.11948013,0.11948013
0.33489624,4.3597503,0.1200943,0.1200943,0.1200943
0.3353801,1.9597435,0.12004089,0.12004089,0.12004089
0.3358635,5.842922,0.11935043,0.11935043,0.11935043
0.3363462,3.4430375,0.11917114,0.11917114,0.11917114
0.33682805,1.0430307,0.11993408,0.11993408,0.11993408
0.33730945,4.9263315,0.11999512,0.11999512,0.11999512
0.33779016,2.5263247,0.11945343,0.11945343,0.11945343
0.33827007,0.12631798,0.119003296,0.119003296,0.119003296
0.33874947,4.0096188,0.11975479,0.11975479,0.11975479
0.33922824,1.609612,0.11985779,0.11985779,0.11985779
0.33970615,5.4927907,0.11967087,0.11967087,0.11967087
0.34018362,3.092906,0.118839264,0.118839264,0.118839264
0.34066045,0.6928992,0.11951065,0.11951065,0.11951065
0.34113646,4.576078,0.119831085,0.119831085,0.119831085
0.341612,2.1761932,0.11972427,0.11972427,0.11972427
0.3420869,6.059372,0.118888855,0.118888855,0.118888855
0.342561,3.6593652,0.11920929,0.11920929,0.11920929
0.34303465,1.2594805,0.11975479,0.11975479,0.11975479
0.34350768,5.142659,0.11974335,0.11974335,0.11974335
0.3439799,2.7427745,0.11907196,0.11907196,0.11907196
0.34445167,0.34276772,0.1189003,0.1189003,0.1189003
0.3449228,4.2259464,0.119579315,0.119579315,0.119579315
0.34539318,1.8260617,0.119701385,0.119701385,0.119701385
0.3458631,5.7092404,0.11916733,0.11916733,0.11916733
0.34633243,3.3092337,0.11870575,0.11870575,0.11870575
0.34680113,0.90934896,0.11948013,0.11948013,0.11948013
0.34726903,4.7925277,0.119586945,0.119586945,0.119586945
0.34773654,2.392521,0.11931229,0.11931229,0.11931229
0.34820342,6.2758217,0.11846924,0.11846924,0.11846924
0.34866953,3.875815,0.119255066,0.119255066,0.119255066
0.34913522,1.4758081,0.11953735,0.11953735,0.11953735
0.34960032,5.359109,0.11940384,0.11940384,0.11940384
0.35006464,2.9591022,0.11855698,0.11855698,0.11855698
0.35052857,0.55921745,0.118953705,0.118953705,0.118953705
0.35099187,4.442396,0.11949158,0.11949158,0.11949158
0.35145444,2.0423894,0.11942673,0.11942673,0.11942673
0.3519166,5.92569,0.11877823,0.11877823,0.11877823
0.3523782,3.5256834,0.118652344,0.118652344,0.118652344
0.352839,1.1256766,0.119400024,0.119400024,0.119400024
0.3532994,5.0089774,0.119407654,0.119407654,0.119407654
0.35375926,2.6089706,0.11880493,0.11880493,0.11880493
0.35421836,0.20896387,0.11840439,0.11840439,0.11840439
0.35467708,4.0922647,0.11921692,0.11921692,0.11921692
0.3551352,1.6922579,0.11930847,0.11930847,0.11930847
0.3555928,5.5754366,0.11896515,0.11896515,0.11896515
0.35604963,3.175552,0.118198395,0.118198395,0.118198395
0.35650608,0.7755451,0.119003296,0.119003296,0.119003296
0.35696197,4.658846,0.119205475,0.119205475,0.119205475
0.35741714,2.2588391,0.11907196,0.11907196,0.11907196
0.35787192,6.142018,0.11820221,0.11820221,0.11820221
0.35832614,3.7421331,0.11872482,0.11872482,0.11872482
0.35877964,1.3421264,0.11918259,0.11918259,0.11918259
0.35923278,5.225305,0.11911774,0.11911774,0.11911774
0.35968536,2.8254204,0.11826706,0.11826706,0.11826706
0.36013722,0.4254136,0.11837387,0.11837387,0.11837387
0.36058873,4.3085923,0.11902237,0.11902237,0.11902237
0.36103967,1.9087076,0.11909866,0.11909866,0.11909866
0.36148992,5.7918863,0.11833191,0.11833191,0.11833191
0.36193982,3.3918796,0.118125916,0.118125916,0.118125916
0.36238915,0.99199486,0.11897278,0.11897278,0.11897278
0.36283782,4.8751736,0.11903763,0.11903763,0.11903763
0.3632861,2.4752889,0.11859512,0.11859512,0.11859512
0.36373386,0.0752821,0.11792374,0.11792374,0.11792374
0.36418092,3.9584608,0.118652344,0.118652344,0.118652344
0.36462763,1.5585761,0.118946075,0.118946075,0.118946075
0.36507383,5.441755,0.11873245,0.11873245,0.11873245
0.36551932,3.041748,0.11787033,0.11787033,0.11787033
0.36596447,0.64186335,0.118457794,0.118457794,0.118457794
0.3664091,4.525042,0.11889267,0.11889267,0.11889267
0.36685306,2.1250353,0.11880493,0.11880493,0.11880493
0.36729667,6.008336,0.117931366,0.117931366,0.117931366
0.36773974,3.6083293,0.118133545,0.118133545,0.118133545
0.36818233,1.2083225,0.11878204,0.11878204,0.11878204
0.36862424,5.0916233,0.11881256,0.11881256,0.11881256
0.36906582,2.6916165,0.11805725,0.11805725,0.11805725
0.3695069,0.29173183,0.11784744,0.11784744,0.11784744
0.36994728,4.1749105,0.118686676,0.118686676,0.118686676
0.37038738,1.7749038,0.11870575,0.11870575,0.11870575
0.37082693,5.6582046,0.1182518,0.1182518,0.1182518
0.37126583,3.2581978,0.11765671,0.11765671,0.11765671
0.37170443,0.858191,0.1184845,0.1184845,0.1184845
0.3721425,4.741492,0.1186142,0.1186142,0.1186142
0.37257993,2.341485,0.118400574,0.118400574,0.118400574
0.37301704,6.2246637,0.117515564,0.117515564,0.117515564
0.37345365,3.824779,0.11821365,0.11821365,0.11821365
0.37388963,1.4247723,0.11855698,0.11855698,0.11855698
0.37432528,5.307951,0.11846161,0.11846161,0.11846161
0.37476045,2.9080663,0.1175766,0.1175766,0.1175766
0.37519512,0.5080595,0.11790848,0.11790848,0.11790848
0.37562916,4.3913603,0.11848831,0.11848831,0.11848831
0.3760629,1.9913535,0.11850357,0.11850357,0.11850357
0.37649614,5.874532,0.117694855,0.117694855,0.117694855
0.37692878,3.4746475,0.117572784,0.117572784,0.117572784
0.37736106,1.0746408,0.11841965,0.11841965,0.11841965
0.3777929,4.9578195,0.11843872,0.11843872,0.11843872
0.3782241,2.5579348,0.11789703,0.11789703,0.11789703
0.37865502,0.15792799,0.11735916,0.11735916,0.11735916
0.37908545,4.0411067,0.11821365,0.11821365,0.11821365
0.37951523,1.641222,0.118320465,0.118320465,0.118320465
0.37994474,5.5244007,0.11804962,0.11804962,0.11804962
0.38037378,3.124394,0.11710358,0.11710358,0.11710358
0.3808022,0.72450924,0.11795807,0.11795807,0.11795807
0.38123032,4.607688,0.118270874,0.118270874,0.118270874
0.38165802,2.2078032,0.11815262,0.11815262,0.11815262
0.38208506,6.090982,0.11723328,0.11723328,0.11723328
0.38251182,3.6909752,0.117637634,0.117637634,0.117637634
0.38293812,1.2910905,0.118247986,0.118247986,0.118247986
0.3833638,5.174269,0.11817932,0.11817932,0.11817932
0.3837892,2.7742624,0.11728287,0.11728287,0.11728287
0.3842142,0.37437773,0.1172905,0.1172905,0.1172905
0.38463855,4.2575564,0.118125916,0.118125916,0.118125916
0.3850626,1.8575497,0.118141174,0.118141174,0.118141174
0.38548622,5.7408504,0.117500305,0.117500305,0.117500305
0.38590926,3.3408437,0.11708069,0.11708069,0.11708069
0.386332,0.9408369,0.11795044,0.11795044,0.11795044
0.3867543,4.8241377,0.11805344,0.11805344,0.11805344
0.387176,2.424131,0.11767197,0.11767197,0.11767197
0.38759744,0.024246216,0.11684418,0.11684418,0.11684418
0.38801843,3.907425,0.11771393,0.11771393,0.11771393
0.38843885,1.5074182,0.11797714,0.11797714,0.11797714
0.38885897,5.390719,0.11778641,0.11778641,0.11778641
0.38927868,2.9907122,0.116874695,0.116874695,0.116874695
