theta,phi,areaA,areaB,areaI
0.6952381,4.963686,0.09990311,0.09985733,0.014263153
0.69526297,2.563313,0.098976135,0.09897995,0.03255844
0.6952878,0.16294003,0.098033905,0.09803009,0.04794693
0.6953127,4.0457525,0.09957886,0.09958267,0.021060944
0.69533753,1.6453795,0.09977722,0.09977722,0.013687134
0.6953623,5.5320983,0.099308014,0.099308014,0.025669098
0.6953872,3.1317253,0.09785843,0.09780502,0.05029297
0.69541204,0.7313523,0.09925461,0.09927368,0.026348114
0.69543684,4.614165,0.09980011,0.09980774,0.013664246
0.6954617,2.2137918,0.09958649,0.09959793,0.020446777
0.69548655,6.0966043,0.09806061,0.09805298,0.047462463
0.6955114,3.6962314,0.09883118,0.09882736,0.03356552
0.6955362,1.2958584,0.0998497,0.099861145,0.014415741
0.69556105,5.178671,0.09977722,0.09978485,0.016784668
0.6955859,2.7822042,0.09830856,0.098300934,0.042819977
0.6956107,0.38183117,0.09833908,0.098350525,0.041690826
0.69563556,4.2646437,0.09977722,0.09977722,0.016475677
0.69566035,1.8642707,0.0998497,0.0998497,0.014568329
0.6956852,5.747083,0.098789215,0.09877396,0.03439331
0.69571006,3.3467102,0.098033905,0.098091125,0.047035217
0.69573486,0.9463372,0.09960556,0.099594116,0.019958496
0.6957597,4.8291497,0.09978485,0.09978485,0.013637543
0.6957845,2.4287767,0.09919357,0.09918976,0.026966095
0.69580936,0.028403759,0.097782135,0.09778595,0.05001068
0.69583416,3.9151225,0.09931183,0.09926224,0.024841309
0.695859,1.5147495,0.09972,0.09973526,0.013660431
0.6958838,5.397562,0.09950256,0.09949875,0.021484375
0.69590867,2.997189,0.0979805,0.0979805,0.04824066
0.69593346,0.59681606,0.09892273,0.098903656,0.031612396
0.6959584,4.4796286,0.09981918,0.099811554,0.014038086
0.6959831,2.0792556,0.099723816,0.099731445,0.01745987
0.696008,5.962068,0.09819794,0.09819412,0.043949127
0.69603276,3.561695,0.09838867,0.098400116,0.039772034
0.6960577,1.1652284,0.099788666,0.09977722,0.015796661
0.6960824,5.048041,0.09981918,0.09980774,0.014915466
0.6961073,2.647668,0.09864426,0.09863281,0.036289215
0.69613206,0.2472949,0.098083496,0.09807205,0.04598236
0.696157,4.1301074,0.09963226,0.09962082,0.018943787
0.69618165,1.7297344,0.09978104,0.09978485,0.01367569
0.69620657,5.612547,0.09906387,0.09906006,0.028511047
0.6962314,3.212174,0.09782791,0.09782791,0.049411774
0.6962562,0.81180096,0.09934616,0.09933472,0.0235672
0.696281,4.6946135,0.09967041,0.099666595,0.013698578
0.6963059,2.2981467,0.09941101,0.099407196,0.022621155
0.69633067,6.180959,0.0978775,0.0978775,0.048908234
0.69635546,3.7805862,0.09897995,0.098976135,0.02974701
0.69638026,1.3802133,0.09976959,0.099731445,0.013755798
0.6964051,5.2630258,0.09964371,0.09963226,0.018253326
0.6964299,2.8626528,0.09809494,0.098098755,0.04508972
0.6964547,0.4622798,0.09852219,0.09852219,0.03773117
0.6964795,4.3450923,0.09971619,0.09972763,0.015224457
0.6965043,1.9447193,0.09974289,0.09972763,0.015319824
0.69652915,5.827532,0.098487854,0.098487854,0.038024902
0.69655395,3.431065,0.0981102,0.098148346,0.044815063
0.69657874,1.0306921,0.09962845,0.099624634,0.017990112
0.69660354,4.9135046,0.09976578,0.09975433,0.013782501
0.69662833,2.5131316,0.09894943,0.09893417,0.030151367
0.6966531,0.11275864,0.0978775,0.09786606,0.04870987
0.6966779,3.9955711,0.09945297,0.09944153,0.02230072
0.6967028,1.5951982,0.099666595,0.09965515,0.013595581
0.6967276,5.4780107,0.09928131,0.099308014,0.023719788
0.69675237,3.0776377,0.09779358,0.097789764,0.049423218
0.69677716,0.68117094,0.09903717,0.09905243,0.02802658
0.69680196,4.5639834,0.09972,0.09972,0.013557434
0.69682676,2.1636105,0.09955597,0.0995636,0.019088745
0.69685155,6.046423,0.098026276,0.09802246,0.046138763
0.69687635,3.64605,0.09859085,0.09859085,0.035690308
0.69690114,1.245677,0.09974289,0.099731445,0.014701843
0.69692594,5.1284895,0.09971237,0.09972763,0.015823364
0.69695073,2.7281165,0.09830856,0.09831238,0.039974213
0.6969755,0.32774353,0.09811783,0.09812164,0.043624878
0.6970003,4.210556,0.09963608,0.099624634,0.017238617
0.6970251,1.8140893,0.09971619,0.09972763,0.0139808655
0.6970499,5.696902,0.09880066,0.09880829,0.031917572
0.69707465,3.2965288,0.09787369,0.09788132,0.047885895
0.69709945,0.89615583,0.099422455,0.099422455,0.02104187
0.69712436,4.7789683,0.09962845,0.09963989,0.013458252
0.69714904,2.3785954,0.09919739,0.09919739,0.025028229
0.69717395,6.261408,0.09772873,0.0976944,0.049922943
0.6971986,3.8610349,0.099113464,0.09912491,0.026561737
0.6972235,1.4606619,0.09967041,0.09965515,0.013431549
0.6972482,5.3473806,0.09946442,0.0994606,0.020015717
0.6972731,2.9470077,0.09793472,0.09794617,0.047050476
0.69729775,0.5466347,0.09863663,0.09872055,0.03371811
0.6973226,4.429447,0.09970093,0.09970474,0.014247894
0.69734734,2.0290742,0.09964752,0.09964371,0.016433716
0.6973722,5.9118867,0.098171234,0.09817505,0.041984558
0.697397,3.5115137,0.09816742,0.09816742,0.04204178
0.6974217,1.1111407,0.09963608,0.09963226,0.016441345
0.6974465,4.993953,0.09970474,0.09970474,0.014228821
0.6974713,2.5935802,0.09866333,0.0986557,0.033611298
0.6974961,0.19711351,0.09793091,0.09792709,0.046962738
0.69752085,4.079926,0.09945297,0.0994606,0.019924164
0.69754565,1.679553,0.099674225,0.09964371,0.013404846
0.69757044,5.5623655,0.09907913,0.09909439,0.026435852
0.6975952,3.1619925,0.09762955,0.097667694,0.049877167
0.69762,0.76161957,0.099155426,0.099155426,0.025016785
0.69764477,4.644432,0.099601746,0.099601746,0.013393402
0.6976695,2.244059,0.09940338,0.099414825,0.02096939
0.6976943,6.1268716,0.09782791,0.0978241,0.047771454
0.69771904,3.7304049,0.09874725,0.09874725,0.03171158
0.69774383,1.3300319,0.09968567,0.09968948,0.013870239
0.6977686,5.2128444,0.0995903,0.09958649,0.017097473
0.69779336,2.8124714,0.098049164,0.098049164,0.043476105
0.69781816,0.4120984,0.098278046,0.0982399,0.039905548
0.6978429,4.294911,0.099674225,0.09963608,0.015750885
0.6978677,1.8945379,0.09966278,0.09967804,0.014572144
0.6978924,5.7773504,0.09852219,0.09852219,0.035499573
0.6979172,3.3769774,0.09794998,0.09794235,0.046031952
0.69794196,0.97660446,0.09946823,0.099472046,0.018993378
0.69796675,4.863323,0.09963226,0.099624634,0.013408661
0.6979915,2.4629502,0.09893799,0.09894943,0.027973175
0.6980162,0.06257725,0.09765625,0.09766388,0.049263
0.698041,3.9453897,0.09922409,0.099163055,0.023548126
0.69806576,1.5450168,0.09956741,0.0995636,0.013450623
0.69809055,5.4278293,0.09923935,0.09923935,0.021968842
0.6981153,3.0274563,0.09775925,0.0977211,0.048454285
0.69814,0.6270833,0.09880829,0.09883118,0.030017853
0.6981648,4.509896,0.09964371,0.09965515,0.013599396
0.69818956,2.113429,0.099487305,0.09949112,0.017822266
0.69821435,5.9962416,0.09796524,0.09796524,0.04465103
0.6982391,3.5958686,0.09833908,0.09835434,0.037895203
0.6982638,1.1954956,0.0995903,0.099609375,0.015113831
0.6982887,5.078308,0.099617004,0.09961319,0.0149383545
0.69831336,2.6779351,0.09837341,0.09837723,0.037410736
0.6983382,0.27756214,0.0979538,0.09794998,0.044887543
0.6983628,4.1603746,0.09950256,0.099487305,0.01802063
0.6983877,1.7600017,0.099617004,0.09962845,0.013496399
0.69841236,5.642814,0.098838806,0.09881973,0.029449463
0.6984372,3.2463474,0.09770584,0.09770203,0.048591614
0.69846183,0.84597445,0.09923935,0.09923935,0.022270203
0.6984867,4.728787,0.099479675,0.099479675,0.013408661
0.69851136,2.328414,0.099178314,0.099178314,0.02324295
0.69853616,6.2112265,0.09763336,0.09763336,0.049072266
0.69856095,3.8108535,0.09887695,0.09888458,0.028259277
0.6985857,1.4104805,0.099609375,0.099609375,0.013370514
0.6986104,5.293293,0.09946823,0.09945679,0.01865387
0.69863516,2.89292,0.0979538,0.09797287,0.045627594
0.6986599,0.4964533,0.09842682,0.098464966,0.035820007
0.69868463,4.379266,0.099601746,0.09959793,0.014587402
0.69870937,1.9788928,0.09956741,0.09957123,0.015510559
0.6987341,5.8617053,0.09821701,0.09820938,0.039360046
0.6987589,3.4613323,0.097976685,0.09798813,0.04365158
0.69878364,1.0609593,0.09951401,0.09950256,0.017154694
0.6988084,4.943772,0.0995903,0.09961319,0.01367569
0.6988331,2.5433989,0.09868622,0.09869766,0.031173706
0.69885784,0.14302588,0.0977478,0.09776306,0.047878265
0.6988826,4.0258384,0.09926605,0.09927368,0.021144867
0.6989073,1.6293716,0.09951782,0.09951019,0.013248444
0.69893205,5.512184,0.09907532,0.09906769,0.024539948
0.6989568,3.1118112,0.09749222,0.09749985,0.049533844
0.6989815,0.7114382,0.09896088,0.09895706,0.026603699
0.69900626,4.5942507,0.099559784,0.099552155,0.013206482
0.699031,2.1938777,0.09937668,0.09935379,0.01953125
0.69905573,6.07669,0.09780502,0.097797394,0.046546936
0.6990804,3.6763172,0.09851074,0.09852219,0.034008026
0.69910514,1.2759442,0.09957886,0.09957886,0.014125824
0.6991299,5.162663,0.099536896,0.09953308,0.01607132
0.6991546,2.76229,0.09806824,0.09806061,0.041347504
0.69917935,0.36191702,0.0979805,0.097984314,0.042201996
0.6992041,4.2447295,0.099487305,0.099487305,0.016353607
0.6992288,1.8443565,0.09957123,0.09957504,0.0139427185
0.6992535,5.727169,0.09856033,0.09854126,0.03301239
0.69927824,3.326796,0.097774506,0.09777832,0.047008514
0.699303,0.9264231,0.09929657,0.09929657,0.019981384
0.6993277,4.8092356,0.09951401,0.09951019,0.013168335
0.69935244,2.4088626,0.098983765,0.098983765,0.025802612
0.6993771,0.012395859,0.097435,0.09743118,0.049633026
0.69940186,3.8952084,0.09899521,0.09899521,0.025062561
0.6994266,1.4948354,0.099494934,0.099494934,0.013168335
0.6994514,5.377648,0.09921646,0.09921646,0.020484924
0.699476,2.977275,0.097709656,0.097709656,0.047389984
0.69950086,0.5769019,0.09861755,0.09862137,0.032051086
0.6995255,4.4597144,0.09952545,0.09952545,0.013721466
0.6995503,2.0593414,0.09945679,0.09945679,0.016666412
0.6995749,5.942154,0.0979538,0.0979538,0.042884827
0.6995997,3.5456872,0.098106384,0.098098755,0.04008484
0.6996243,1.1453142,0.09950256,0.09950256,0.015636444
0.69964916,5.0281267,0.09943771,0.09943771,0.014183044
0.6996738,2.6277537,0.09841156,0.098415375,0.034893036
0.69969857,0.22738075,0.09776306,0.097774506,0.04598236
0.6997233,4.1101933,0.09931564,0.09931564,0.018928528
0.699748,1.7098203,0.09950256,0.09949875,0.013175964
0.6997727,5.592633,0.09885025,0.09885025,0.027294159
0.6997974,3.1922598,0.09750748,0.09749603,0.049186707
0.6998221,0.7918868,0.09902954,0.09902191,0.023735046
0.6998468,4.6786056,0.09939957,0.09939194,0.013160706
0.69987154,2.2782326,0.099163055,0.09915924,0.021595001
0.6998962,6.161045,0.09761047,0.097602844,0.048110962
0.69992095,3.760672,0.09867096,0.098674774,0.03012085
0.6999456,1.3602991,0.09951401,0.09951782,0.0134010315
0.69997036,5.2431116,0.09938431,0.09938812,0.01737976
0.69999504,2.8427386,0.09783554,0.09782028,0.044036865
0.7000198,0.44236565,0.09818268,0.09817886,0.038204193
0.70004445,4.325178,0.09950638,0.09949875,0.0150642395
0.7000692,1.9248052,0.099349976,0.09939957,0.014545441
0.70009387,5.811524,0.09826279,0.09826279,0.036727905
0.70011854,3.411151,0.09781647,0.09781265,0.044872284
0.7001433,1.010778,0.099365234,0.09939194,0.017982483
0.70016795,4.8935905,0.09948349,0.09949112,0.0132369995
0.7001927,2.4932175,0.09873581,0.09874725,0.028888702
0.70021737,0.092844486,0.097537994,0.097530365,0.048545837
0.70024204,3.975657,0.09907532,0.09907913,0.022392273
0.7002668,1.575284,0.099559784,0.099559784,0.0134887695
0.70029145,5.4580965,0.09906387,0.09906387,0.022663116
0.70031613,3.0616298,0.09751129,0.097530365,0.048721313
0.70034087,0.6612568,0.09870911,0.09871292,0.028331757
0.70036554,4.5440693,0.09945679,0.09944916,0.01317215
0.7003902,2.1436963,0.09933472,0.09931946,0.018238068
0.7004149,6.026509,0.09780502,0.09775543,0.04515457
0.70043963,3.6261358,0.09825897,0.09825134,0.0361557
0.7004643,1.2257628,0.09951019,0.099479675,0.014507294
0.700489,5.1085753,0.09945297,0.09945297,0.015132904
0.70051366,2.7082024,0.09811401,0.09812164,0.038570404
0.70053834,0.30782938,0.0978241,0.0978241,0.043777466
0.7005631,4.194548,0.09935379,0.099357605,0.01707077
0.70058775,1.7941751,0.09946823,0.09951782,0.013420105
0.70061255,5.6769876,0.098537445,0.098552704,0.03056717
0.7006371,3.2766147,0.09756851,0.0975647,0.047786713
0.7006619,0.8762417,0.099113464,0.099121094,0.021133423
0.70068645,4.759054,0.099342346,0.099342346,0.013023376
0.70071125,2.3586812,0.09895706,0.09895706,0.023918152
0.70073587,6.2414937,0.09743881,0.09741974,0.049194336
0.7007606,3.8411207,0.09880066,0.098804474,0.026817322
0.7007852,1.444654,0.09941101,0.09941864,0.012996674
0.70080996,5.3274665,0.09923172,0.09922409,0.019111633
0.7008346,2.9270935,0.097732544,0.09775162,0.046188354
0.7008593,0.5267205,0.09832382,0.09835434,0.03414154
0.700884,4.409533,0.0994339,0.09944153,0.013977051
0.70090866,2.00916,0.09937668,0.09938431,0.015666962
0.70093334,5.8919725,0.097961426,0.09796524,0.040538788
0.700958,3.4915996,0.09780502,0.09780121,0.0423851
0.7009827,1.0912266,0.09935379,0.09934616,0.016330719
0.70100737,4.974039,0.0994339,0.099430084,0.013622284
0.70103204,2.5775723,0.098423004,0.098423004,0.032409668
0.7010567,0.17719936,0.0976181,0.0976181,0.046928406
0.7010814,4.060012,0.09901047,0.099292755,0.019916534
0.7011061,1.6596389,0.09934616,0.09934616,0.012935638
0.70113075,5.5424514,0.098838806,0.09883499,0.025283813
0.7011554,3.1420784,0.0973587,0.097278595,0.049747467
0.7011801,0.7417054,0.09882355,0.098804474,0.025222778
0.7012048,4.624518,0.09933472,0.099342346,0.01292038
0.70122945,2.224145,0.099040985,0.09926987,0.019935608
0.70125407,6.1108637,0.09757614,0.097579956,0.0470047
0.70127875,3.7104907,0.09843826,0.09843826,0.032157898
0.7013034,1.3101177,0.09942627,0.09941101,0.013584137
0.7013281,5.19293,0.09932709,0.09931946,0.01630783
0.7013528,2.7925572,0.09777832,0.09778595,0.042366028
0.7013774,0.39218426,0.097919464,0.097919464,0.04042816
0.70140207,4.2749968,0.09936142,0.09935379,0.015609741
0.70142674,1.8746238,0.099407196,0.09938431,0.013923645
0.7014514,5.7574363,0.09832001,0.09829712,0.03409958
0.7014761,3.3570633,0.0976181,0.097660065,0.046028137
0.7015007,0.96059656,0.09918594,0.099178314,0.01889801
0.7015254,4.843409,0.09936905,0.099365234,0.012931824
0.70155007,2.443036,0.098739624,0.09873581,0.026763916
0.7015747,0.042663097,0.09738159,0.0973587,0.049072266
0.70159936,3.9254756,0.0988884,0.09890747,0.023780823
0.70162404,1.5251026,0.099285126,0.09928131,0.012928009
0.70164865,5.407915,0.0990448,0.099056244,0.021038055
0.7016733,3.0075421,0.097515106,0.09749222,0.047668457
0.701698,0.60716915,0.09852219,0.09849548,0.03037262
0.7017226,4.493888,0.099372864,0.099372864,0.0132369995
0.7017473,2.093515,0.09926224,0.09926224,0.017032623
0.70177203,5.9763274,0.097724915,0.09770584,0.043636322
0.7017966,3.5759544,0.09801483,0.098018646,0.03834915
0.7018213,1.1755815,0.09937668,0.0993309,0.0149383545
0.7018459,5.058394,0.099422455,0.09937668,0.014347076
0.7018706,2.658021,0.09812927,0.09815979,0.035995483
0.7018952,0.257648,0.09767151,0.09764862,0.04497528
0.7019199,4.1404605,0.0992012,0.09915924,0.017982483
0.7019445,1.7400875,0.099372864,0.099349976,0.012992859
0.7019692,5.6268063,0.098594666,0.09860611,0.028366089
0.70199376,3.2264333,0.09737396,0.09738541,0.048439026
0.7020185,0.8260603,0.09893417,0.09894562,0.022407532
0.7020432,4.708873,0.099342346,0.099342346,0.013118744
0.7020678,2.3084998,0.09894562,0.09894943,0.02218628
0.70209247,6.1913123,0.09738922,0.09740448,0.04832077
0.7021171,3.7909393,0.09863663,0.09862137,0.02867508
0.7021417,1.3905663,0.09933472,0.09933853,0.0129852295
0.7021664,5.273379,0.0992012,0.0993042,0.017765045
0.702191,2.876912,0.097644806,0.09763718,0.04473877
0.7022157,0.47653913,0.09810257,0.09810257,0.03629303
0.7022403,4.3593516,0.099243164,0.09944916,0.014343262
0.7022649,1.9589787,0.09933472,0.0993309,0.01480484
0.7022896,5.841791,0.09801102,0.098018646,0.03794098
0.7023142,3.4414182,0.09769058,0.097667694,0.043750763
0.7023388,1.0410452,0.09921265,0.09920502,0.0170784
0.7023635,4.9238577,0.09933472,0.09934616,0.013126373
0.7023881,2.5234847,0.09848404,0.098480225,0.02985382
0.7024127,0.123111725,0.09742355,0.09740448,0.047782898
0.70243734,4.0098305,0.098968506,0.09897995,0.021125793
0.702462,1.6094575,0.09921265,0.099220276,0.012836456
0.70248663,5.49227,0.098838806,0.09884262,0.023433685
0.70251125,3.091897,0.09731293,0.09730148,0.048862457
0.70253587,0.691524,0.09862518,0.09863281,0.026885986
0.70256054,4.5743365,0.0992775,0.09928131,0.012794495
0.70258516,2.1739635,0.09912491,0.099113464,0.018608093
0.7026098,6.056776,0.097545624,0.09755325,0.045646667
0.7026344,3.656403,0.09817886,0.09818268,0.03446579
0.702659,1.2599363,0.0993042,0.09928894,0.013832092
0.7026836,5.142749,0.09924698,0.09925461,0.015335083
0.7027083,2.7423759,0.09783554,0.097839355,0.039913177
0.7027329,0.34200287,0.09770584,0.097717285,0.042427063
0.70275754,4.2248154,0.0992012,0.099243164,0.016262054
0.70278215,1.8244424,0.0993042,0.0993042,0.013336182
0.7028068,5.707255,0.09832764,0.09832001,0.03163147
0.7028314,3.306882,0.0974617,0.09747696,0.04695511
0.702856,0.9065089,0.09899521,0.098983765,0.020050049
0.7028806,4.7893214,0.09923935,0.09924698,0.012729645
0.70290524,2.3928547,0.09872818,0.098724365,0.024780273
0.70293,6.275667,0.09729004,0.09712601,0.049354553
0.7029545,3.8752942,0.0986824,0.09869003,0.025283813
0.7029792,1.4749212,0.099220276,0.099235535,0.012699127
0.7030037,5.3577337,0.09900284,0.09902191,0.019580841
0.70302844,2.9573607,0.09745407,0.09746933,0.04651642
0.70305294,0.55698776,0.0982666,0.09826279,0.03245926
0.7030777,4.4398003,0.0992775,0.09928131,0.013442993
0.7031022,2.0394273,0.09919739,0.09918594,0.015895844
0.7031269,5.926146,0.097846985,0.09784317,0.041965485
0.7031514,3.525773,0.097789764,0.09774399,0.040561676
0.7031761,1.1254001,0.09923935,0.099235535,0.015514374
0.7032007,5.0082126,0.09926987,0.099235535,0.013622284
0.7032253,2.6078396,0.09819794,0.09819412,0.03350067
0.70324993,0.2074666,0.097473145,0.097465515,0.04598236
0.70327455,4.090279,0.09903717,0.0990181,0.01895523
0.70329916,1.6899061,0.09921646,0.09921265,0.012683868
0.7033238,5.5727186,0.09861374,0.098609924,0.02607727
0.70334834,3.1723456,0.09720993,0.0971756,0.0489769
0.70337296,0.7758789,0.09876251,0.09875488,0.02381134
0.7033976,4.6586914,0.09913635,0.09912491,0.012691498
0.7034222,2.2583184,0.09893036,0.0989418,0.020587921
0.7034468,6.141131,0.09739685,0.09740448,0.047317505
0.70347136,3.740758,0.09831619,0.09833145,0.030506134
0.703496,1.340385,0.09923935,0.09925842,0.013076782
0.7035206,5.2231975,0.09913635,0.09914398,0.01656723
0.7035452,2.8228245,0.097602844,0.09761047,0.043037415
0.70356977,0.4224515,0.097839355,0.09784317,0.038669586
0.7035944,4.3091702,0.0992012,0.09920883,0.014839172
0.703619,1.9087973,0.09926987,0.099227905,0.014007568
0.70364356,5.79161,0.09803009,0.098049164,0.035411835
0.7036682,3.3912368,0.09753418,0.097530365,0.04492569
0.7036928,0.9908638,0.0991745,0.099155426,0.018016815
0.70371735,4.8736763,0.09920502,0.09920502,0.012718201
0.70374197,2.4733033,0.09847641,0.098472595,0.027626038
0.7037666,0.072930336,0.09724045,0.09723282,0.048374176
0.70379114,3.9557428,0.09877396,0.09876251,0.02254486
0.70381576,1.5553699,0.0990715,0.09907532,0.012767792
0.7038403,5.4420886,0.09882355,0.098838806,0.021736145
0.70386493,3.0417156,0.09727478,0.097278595,0.047966003
0.70388955,0.64134264,0.09838486,0.09838486,0.028633118
0.7039141,4.524155,0.099220276,0.09916687,0.012805939
0.7039387,2.1237822,0.09906769,0.09908295,0.017341614
0.7039633,6.0065947,0.09751892,0.09751129,0.04418564
0.7039879,3.6062217,0.0979538,0.09794617,0.03662491
0.70401245,1.2058487,0.0991745,0.099227905,0.014297485
0.7040371,5.088661,0.09919357,0.09914017,0.014408112
0.7040616,2.6882882,0.09788513,0.09789276,0.037136078
0.7040863,0.29182148,0.0976181,0.09742737,0.043834686
0.7041108,4.174634,0.09906387,0.09906387,0.016998291
0.7041355,1.774261,0.09918594,0.09918976,0.01285553
0.70416,5.6570735,0.09834671,0.098350525,0.029277802
0.70418465,3.2567005,0.09729004,0.09727478,0.0476799
0.70420915,0.85632753,0.09882736,0.09881592,0.021240234
0.7042338,4.73914,0.09907913,0.09907532,0.012634277
0.70425826,2.338767,0.098731995,0.09871292,0.022819519
0.70428294,6.2215796,0.09718323,0.097148895,0.048461914
0.70430744,3.8251128,0.09846878,0.09846115,0.02695465
0.7043321,1.4247398,0.09915161,0.09914398,0.01259613
0.7043567,5.3075523,0.09897232,0.09896469,0.018196106
0.7043813,2.9071794,0.09741211,0.09743118,0.045196533
0.70440584,0.5068064,0.0980072,0.09802246,0.03460312
0.7044304,4.389619,0.099170685,0.09918976,0.013755798
0.704455,1.9892459,0.09913635,0.09913254,0.01492691
0.7044796,5.8720584,0.09773636,0.09769821,0.03907013
0.70450413,3.4716854,0.09755325,0.097537994,0.042564392
0.7045287,1.0713124,0.09906006,0.09907532,0.016246796
0.7045533,4.958031,0.09915161,0.09914017,0.013053894
0.70457786,2.5576582,0.09823227,0.09822464,0.031028748
0.7046024,0.15728521,0.097293854,0.097286224,0.046875
0.704627,4.0400977,0.098861694,0.098838806,0.02004242
0.70465153,1.6397247,0.09906387,0.09906387,0.012500763
0.70467615,5.522537,0.09863663,0.09864044,0.024162292
0.7047007,3.1221642,0.0970726,0.09703064,0.048866272
0.70472527,0.72179127,0.09859848,0.09850311,0.025485992
0.7047498,4.604604,0.09909439,0.09911728,0.012481689
0.7047744,2.208137,0.09888458,0.09888077,0.019138336
0.70479894,6.0909495,0.097328186,0.09731674,0.04613495
0.7048235,3.6905766,0.098098755,0.09810257,0.032600403
0.7048481,1.2902036,0.09913635,0.09914017,0.013298035
0.70487267,5.173016,0.09906769,0.09906387,0.015529633
0.7048972,2.772643,0.09755707,0.09756088,0.04108429
0.7049218,0.3722701,0.097595215,0.097595215,0.04093933
0.70494634,4.2550826,0.09906006,0.099056244,0.015445709
0.7049709,1.8547096,0.09915924,0.09915924,0.013336182
0.70499545,5.737522,0.09811401,0.098083496,0.032737732
0.70502,3.3410554,0.097351074,0.09732056,0.045955658
0.70504457,0.9406824,0.098846436,0.09889221,0.018901825
0.7050691,4.823495,0.09908295,0.09907913,0.012435913
0.7050937,2.423122,0.09847641,0.098464966,0.025547028
0.70511824,0.022748947,0.09706879,0.09708023,0.048793793
0.7051428,3.9055614,0.09858322,0.09858322,0.023971558
0.70516735,1.5051885,0.09905243,0.0990448,0.0124435425
0.7051919,5.388001,0.09882736,0.098804474,0.020050049
0.70521647,2.987628,0.09724045,0.09723282,0.046844482
0.7052411,0.59116125,0.09817886,0.09819412,0.030632019
0.7052655,4.4739738,0.09915161,0.09913254,0.012928009
0.7052902,2.0736008,0.09897995,0.098991394,0.016208649
0.70531464,5.9564133,0.09747696,0.09745026,0.042575836
0.7053393,3.5560403,0.097652435,0.09767532,0.0388031
0.70536375,1.1556673,0.099098206,0.09907913,0.014778137
0.70538837,5.03848,0.09907913,0.099090576,0.01366806
0.7054128,2.6381068,0.09793091,0.09794617,0.034622192
0.7054375,0.23773384,0.097351074,0.09735489,0.0450058
0.7054619,4.1205463,0.09889221,0.09888077,0.017990112
0.70548654,1.7240796,0.09906769,0.09907532,0.012493134
0.7055111,5.606892,0.09836197,0.09835434,0.02708435
0.70553565,3.2065191,0.097091675,0.097084045,0.048233032
0.7055602,0.80614614,0.09862518,0.09862137,0.022556305
0.7055847,4.6889586,0.09896469,0.09895325,0.012413025
0.70560926,2.2885857,0.09869003,0.09870148,0.021137238
0.7056338,6.171398,0.0971756,0.09712219,0.047554016
0.7056584,3.7710252,0.09825897,0.09825134,0.028938293
0.7056829,1.3706522,0.0990715,0.0990715,0.012641907
0.70570743,5.257371,0.098926544,0.09893417,0.016975403
0.705732,2.856998,0.09738541,0.09736252,0.043727875
0.7057565,0.45662498,0.09777069,0.097766876,0.036769867
0.70578104,4.3394375,0.099056244,0.099048615,0.014167786
0.7058056,1.9390645,0.09903717,0.09902191,0.014091492
0.7058301,5.821877,0.097789764,0.09780502,0.0365448
0.70585465,3.421504,0.09736633,0.09737396,0.04385376
0.70587915,1.021131,0.0989151,0.098911285,0.01702118
0.7059037,4.9039435,0.09903717,0.099048615,0.012561798
0.70592827,2.5035706,0.098220825,0.0982399,0.028533936
0.70595276,0.107103825,0.09710312,0.09709549,0.04756546
0.7059773,3.9899163,0.09867859,0.098674774,0.021259308
0.7060018,1.5895433,0.098926544,0.09892273,0.01241684
0.7060264,5.472356,0.09861374,0.09859085,0.022354126
0.7060509,3.0719829,0.09705734,0.097042084,0.048107147
0.70607543,0.6716099,0.09831238,0.09830856,0.027202606
0.7060999,4.5544224,0.0990181,0.0990181,0.012413025
0.7061245,2.1540494,0.09887314,0.09887314,0.017665863
0.706149,6.036862,0.09729004,0.097286224,0.044712067
0.70617354,3.6403952,0.09786987,0.09786987,0.034744263
0.70619804,1.2400222,0.09903717,0.09902191,0.013633728
0.7062226,5.1228347,0.09900284,0.09898758,0.0146102905
0.7062471,2.7224617,0.09762192,0.09762573,0.038497925
0.7062716,0.32208872,0.097393036,0.097393036,0.04258728
0.70629615,4.204901,0.098926544,0.098918915,0.016162872
0.70632064,1.8045282,0.099033356,0.09902954,0.012756348
0.70634514,5.6873407,0.098106384,0.098106384,0.030288696
0.7063697,3.2869678,0.09716797,0.09714508,0.04686737
0.7063943,0.8865948,0.09869385,0.09870529,0.020141602
0.70641875,4.7733135,0.09893036,0.09893417,0.012264252
0.7064433,2.3729405,0.09849167,0.098487854,0.023647308
0.70646775,6.255753,0.096954346,0.09695816,0.0485878
0.70649236,3.85538,0.09838104,0.09838867,0.02557373
0.7065168,1.4550071,0.098991394,0.098983765,0.0122795105
0.7065414,5.3378196,0.098781586,0.09877396,0.018627167
0.7065658,2.9374466,0.09721756,0.097213745,0.04565811
0.7065904,0.5370736,0.09793091,0.09793854,0.032913208
0.70661485,4.419886,0.09899902,0.09900665,0.013179779
0.70663947,2.0234194,0.09894943,0.09896088,0.015193939
0.70666397,5.906232,0.0974884,0.09748459,0.040470123
0.70668846,3.505859,0.09751129,0.09751129,0.04109955
0.70671296,1.1054859,0.098911285,0.098918915,0.015369415
0.70673746,4.9882984,0.09899902,0.09900284,0.013011932
0.706762,2.5879254,0.097961426,0.097961426,0.032131195
0.7067865,0.18755245,0.09712982,0.09711838,0.04594803
0.706811,4.070365,0.09875107,0.09870148,0.019001007
0.7068355,1.669992,0.09893036,0.09893799,0.012226105
